,Training Year,Test Year,MAPE,Variables,No. of Variables,Alpha
20,2015,2014,8.689620730250974,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Month' 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",43,0.05
21,2015,2015,8.558305873786841,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Month' 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",43,0.05
22,2015,2016,9.278657078172824,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Month' 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",43,0.05
23,2015,2017,11.64377991430715,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Month' 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",43,0.05
24,2016,2012,10.022357907574015,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator windy day'
 'Potential solar irradiance' 'Weekday' 'Yearly cycle (sine wave)'
 'Yearly cycle (cosine wave)' 'Daily cycle (sine wave)'
 'Daily cycle (cosine wave)' 'Holiday_Alternate' 'Week' 'Quarter' 'Hour'
 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",41,0.15000000000000002
25,2016,2013,9.207463974192917,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator windy day'
 'Potential solar irradiance' 'Weekday' 'Yearly cycle (sine wave)'
 'Yearly cycle (cosine wave)' 'Daily cycle (sine wave)'
 'Daily cycle (cosine wave)' 'Holiday_Alternate' 'Week' 'Quarter' 'Hour'
 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",41,0.15000000000000002
26,2016,2014,8.714154402942732,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator windy day'
 'Potential solar irradiance' 'Weekday' 'Yearly cycle (sine wave)'
 'Yearly cycle (cosine wave)' 'Daily cycle (sine wave)'
 'Daily cycle (cosine wave)' 'Holiday_Alternate' 'Week' 'Quarter' 'Hour'
 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",41,0.15000000000000002
27,2016,2015,8.666519432495269,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator windy day'
 'Potential solar irradiance' 'Weekday' 'Yearly cycle (sine wave)'
 'Yearly cycle (cosine wave)' 'Daily cycle (sine wave)'
 'Daily cycle (cosine wave)' 'Holiday_Alternate' 'Week' 'Quarter' 'Hour'
 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",41,0.15000000000000002
28,2016,2016,8.620266800694838,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator windy day'
 'Potential solar irradiance' 'Weekday' 'Yearly cycle (sine wave)'
 'Yearly cycle (cosine wave)' 'Daily cycle (sine wave)'
 'Daily cycle (cosine wave)' 'Holiday_Alternate' 'Week' 'Quarter' 'Hour'
 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",41,0.15000000000000002
29,2016,2017,10.615231779644922,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator windy day'
 'Potential solar irradiance' 'Weekday' 'Yearly cycle (sine wave)'
 'Yearly cycle (cosine wave)' 'Daily cycle (sine wave)'
 'Daily cycle (cosine wave)' 'Holiday_Alternate' 'Week' 'Quarter' 'Hour'
 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",41,0.15000000000000002
30,2017,2012,11.407720630182249,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
31,2017,2013,10.42775033489731,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
32,2017,2014,9.709144000186493,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
33,2017,2015,9.671433231468706,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
34,2017,2016,9.074924194665034,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
35,2017,2017,9.304754543036102,"['Temperature' 'Temperature-6hrs' 'Temperature-12hrs' 'Temperature-18hrs'
 'Temperature-24hrs' 'Temperature-36hrs' 'Temperature-48hrs'
 'Temperature-72hrs' 'Temperature-96hrs' 'Temperature over 6hrs'
 'Temperature over 12hrs' 'Temperature over 18hrs'
 'Temperature over 24hrs' 'Temperature over 36hrs'
 'Temperature over 48hrs' 'Temperature over 72hrs'
 'Temperature over 96hrs' 'Wind speed' 'Wind speed^2' 'Wind speed^3'
 'Wind direction' 'Cloud height' 'Sun duration' 'Visibility' 'Humidity'
 'Sun duration*potential solar irradiance' 'Binary indicator sunny day'
 'Binary indicator windy day' 'Potential solar irradiance' 'Weekday'
 'Yearly cycle (sine wave)' 'Yearly cycle (cosine wave)'
 'Daily cycle (sine wave)' 'Daily cycle (cosine wave)' 'Holiday_Alternate'
 'Week' 'Quarter' 'Hour' 'Minute' 'Day' 'Dayofweek' 'Dayofyear']",42,0.05
